user_id,age,monthly_income,browse_time_minutes,spending_frequency,gender,occupation,city,education,family_size,login_count_30d,member_level,browsed_categories,has_coupon,is_new_user,joined_promotion,has_notification_enabled,target_purchase
USER_007294,33.9,6190.4,0.64,1.89,Male,Salesperson,Los Angeles,High School or Below,3,5,2,9,1,False,False,True,0
USER_007295,29.7,6101.15,12.13,4.84,Male,Corporate Employee,Chicago,Associate Degree,8,5,3,10,1,False,True,False,1
USER_007296,39.6,4798.19,3.14,5.28,Female,Freelancer,Philadelphia,Bachelor Degree,6,5,4,2,1,False,True,True,0
USER_007297,34.2,5529.12,9.11,1.73,Female,Engineer,Other City,Associate Degree,5,5,3,2,0,False,True,True,0
USER_007298,51.9,4909.54,6.05,0.1,Male,Corporate Employee,New York,Associate Degree,4,6,1,9,0,False,False,False,0
USER_007299,47.3,3402.83,1.08,7.53,Male,Salesperson,New York,High School or Below,3,6,2,8,0,False,True,True,0
USER_007300,44.6,6817.98,20.64,2.38,Male,Teacher,Other City,Bachelor Degree,4,3,1,5,0,False,False,False,0
USER_007301,42.6,4623.7,8.66,3.67,Male,Manager,Chicago,Master or Higher,4,4,1,10,0,False,False,True,0
USER_007302,22.1,4274.62,2.19,7.22,,Teacher,New York,Bachelor Degree,7,1,4,7,0,False,True,False,0
USER_007303,41.6,7406.16,16.74,6.11,Male,Salesperson,New York,Bachelor Degree,2,11,4,10,1,False,False,False,1
USER_007304,38.8,3916.01,15.72,2.84,Male,Corporate Employee,New York,High School or Below,1,13,1,7,1,False,False,True,0
USER_007305,41.1,7917.28,19.05,5.07,Female,Doctor,Other City,High School or Below,7,11,1,10,1,False,False,False,1
USER_007306,39.9,6779.83,12.06,8.88,Male,Corporate Employee,Other City,Bachelor Degree,1,4,5,8,1,False,False,True,1
USER_007307,39.5,4072.66,4.3,4.8,Female,Engineer,San Antonio,Associate Degree,8,7,2,5,0,False,False,True,0
USER_007308,62.0,8348.7,8.56,4.05,Female,Salesperson,San Diego,Associate Degree,8,7,5,8,1,False,True,False,1
USER_007309,34.2,2887.16,0.9,4.83,Male,Corporate Employee,New York,Master or Higher,8,6,1,6,1,False,True,True,0
USER_007310,44.4,8043.02,28.26,3.86,Male,Corporate Employee,Chicago,Bachelor Degree,6,5,2,7,1,False,False,True,1
USER_007311,30.3,3294.6,7.34,3.55,Male,Engineer,New York,High School or Below,7,4,3,9,1,False,False,False,0
USER_007312,42.9,5455.28,0.13,4.4,Male,Engineer,New York,Bachelor Degree,7,6,1,2,0,False,True,True,0
USER_007313,44.4,5458.28,3.97,1.58,Male,Doctor,Philadelphia,High School or Below,8,8,2,2,1,False,True,True,0
USER_007314,38.6,4118.44,2.12,2.08,Female,Engineer,Los Angeles,Associate Degree,5,7,1,4,1,False,True,True,0
USER_007315,51.7,6847.1,9.87,3.94,Male,Teacher,Los Angeles,Bachelor Degree,2,9,1,8,0,False,False,False,1
USER_007316,26.2,6353.71,4.07,0.58,Male,Salesperson,Los Angeles,Bachelor Degree,7,3,1,8,0,True,False,False,0
USER_007317,30.1,4161.47,1.93,3.14,Female,Salesperson,San Diego,Bachelor Degree,6,4,2,3,0,False,False,True,0
USER_007318,37.1,6733.38,1.45,2.86,Female,Manager,Philadelphia,Associate Degree,4,3,1,2,0,False,False,False,0
USER_007319,43.8,8744.94,21.89,5.58,Female,Doctor,Phoenix,Master or Higher,8,9,2,7,1,False,False,True,1
USER_007320,36.8,4558.83,0.2,3.79,Male,Freelancer,New York,Master or Higher,8,3,3,2,1,True,False,True,0
USER_007321,47.9,6170.96,2.87,1.97,Male,Manager,New York,Bachelor Degree,7,2,3,10,0,False,False,False,0
USER_007322,28.4,4191.92,3.58,4.67,Male,Teacher,Los Angeles,Associate Degree,6,6,2,4,0,False,False,True,0
USER_007323,23.6,7404.2,10.9,5.25,Male,Teacher,New York,Bachelor Degree,8,8,1,3,1,True,False,False,1
USER_007324,38.1,5839.83,5.35,0.1,Male,Manager,San Diego,Associate Degree,2,6,2,7,0,False,True,False,0
USER_007325,34.2,3812.73,0.13,3.68,Male,Corporate Employee,Phoenix,Associate Degree,1,8,4,2,0,False,False,False,0
USER_007326,40.4,5591.62,10.81,1.69,Male,Engineer,Philadelphia,Associate Degree,7,4,2,1,0,False,True,False,0
USER_007327,34.7,7474.31,11.47,0.1,Female,Teacher,Los Angeles,Bachelor Degree,6,8,2,6,0,True,False,True,1
USER_007328,31.6,3184.68,4.03,6.61,Female,Teacher,Other City,Associate Degree,1,6,1,5,1,False,False,True,0
USER_007329,34.3,5124.15,3.11,0.1,Female,Corporate Employee,San Antonio,Bachelor Degree,2,7,2,8,0,True,True,False,0
USER_007330,35.3,6075.49,2.94,1.13,Female,Corporate Employee,Chicago,Bachelor Degree,8,4,2,8,0,False,True,False,0
USER_007331,32.0,5542.53,9.03,4.46,Female,Civil Servant,Phoenix,Master or Higher,3,6,2,7,1,False,False,True,1
USER_007332,33.0,5780.68,11.51,5.29,Female,Corporate Employee,New York,Bachelor Degree,1,11,4,10,1,False,True,True,1
USER_007333,31.0,5460.47,2.74,3.37,Female,Engineer,San Antonio,Associate Degree,5,4,5,10,0,False,False,False,0
USER_007334,43.6,5205.76,3.16,2.3,Male,Doctor,Other City,Associate Degree,3,5,1,3,0,False,False,False,0
USER_007335,36.9,3907.99,0.1,0.1,Male,Doctor,Other City,Associate Degree,2,3,1,2,0,True,True,False,0
USER_007336,57.6,7842.27,0.7,3.88,Male,Other,Other City,Associate Degree,3,5,2,6,0,False,True,False,0
USER_007337,36.6,5436.85,7.2,0.88,Male,Freelancer,Other City,Associate Degree,4,5,5,2,0,True,False,False,0
USER_007338,29.5,4244.39,2.72,4.1,Female,Engineer,Houston,Associate Degree,6,8,1,4,1,False,False,False,0
USER_007339,61.7,8494.58,6.79,4.18,Male,Corporate Employee,Los Angeles,Associate Degree,7,5,2,6,0,False,False,True,0
USER_007340,39.1,8305.64,8.94,5.11,Male,Corporate Employee,Other City,Master or Higher,4,5,2,10,0,False,True,True,1
USER_007341,44.9,5607.18,5.99,0.87,Female,Doctor,New York,Associate Degree,7,9,2,3,0,False,False,False,0
USER_007342,40.9,7264.33,1.71,2.07,Male,Student,Los Angeles,Associate Degree,6,6,4,2,1,False,True,True,0
USER_007343,41.2,6903.39,6.11,6.64,Male,Civil Servant,Los Angeles,Bachelor Degree,2,5,2,10,0,True,False,False,0
USER_007344,40.4,3255.7,0.45,2.71,Female,Doctor,New York,Associate Degree,4,1,3,7,0,False,True,False,0
USER_007345,24.0,2569.88,2.03,0.1,Male,Student,San Antonio,Bachelor Degree,8,5,3,9,0,False,True,False,0
USER_007346,38.7,2814.71,0.64,4.36,Female,Corporate Employee,Other City,Bachelor Degree,8,8,2,8,1,True,False,False,0
USER_007347,21.8,3055.29,4.97,1.59,Female,Student,Houston,High School or Below,6,7,1,10,0,False,True,False,0
USER_007348,33.3,5318.78,10.49,7.36,Male,Corporate Employee,Philadelphia,Bachelor Degree,5,8,5,10,1,False,False,False,1
USER_007349,27.7,5155.68,8.39,0.28,Male,Salesperson,Philadelphia,Bachelor Degree,5,9,1,5,1,False,False,True,1
USER_007350,38.6,6150.57,3.74,3.58,Male,Corporate Employee,Houston,Associate Degree,6,4,2,5,0,False,False,False,0
USER_007351,38.3,3275.17,0.13,6.97,Female,Corporate Employee,Other City,Master or Higher,6,7,1,7,0,False,False,True,0
USER_007352,39.8,5309.74,8.53,4.54,Male,Corporate Employee,Chicago,Bachelor Degree,8,6,1,10,0,False,False,True,0
USER_007353,37.9,5113.68,13.93,4.37,Female,Corporate Employee,Chicago,Bachelor Degree,1,11,1,2,0,False,False,False,0
USER_007354,28.9,4007.61,8.31,1.39,Female,Teacher,Houston,Associate Degree,3,4,1,10,0,False,True,False,0
USER_007355,32.4,6570.78,23.13,2.95,Male,Corporate Employee,Philadelphia,Bachelor Degree,7,7,2,5,1,False,False,True,1
USER_007356,44.2,5387.72,19.37,4.03,Male,Salesperson,New York,Master or Higher,6,7,2,10,1,False,True,False,1
USER_007357,45.7,6960.45,19.27,6.12,Female,Teacher,New York,Bachelor Degree,8,12,3,4,1,False,False,False,1
USER_007358,23.5,5093.0,1.41,2.51,Female,Corporate Employee,Other City,Bachelor Degree,2,8,2,2,0,False,False,True,0
USER_007359,19.7,3973.13,9.31,1.81,Female,Corporate Employee,Phoenix,Associate Degree,5,8,5,3,1,False,True,True,1
USER_007360,27.7,7636.61,16.29,6.37,Male,Corporate Employee,Other City,Associate Degree,6,9,2,9,1,True,False,False,1
USER_007361,45.5,4343.18,3.38,3.11,Female,Corporate Employee,New York,Associate Degree,5,4,1,3,0,False,False,False,0
USER_007362,47.1,4382.96,14.26,3.78,Female,Civil Servant,Los Angeles,Associate Degree,3,8,3,1,1,False,True,False,0
USER_007363,25.8,4828.22,19.38,4.25,Female,Salesperson,New York,Master or Higher,2,7,5,5,1,False,False,True,1
USER_007364,38.1,6139.08,11.18,3.13,Male,Engineer,San Antonio,Associate Degree,2,5,1,4,0,True,True,True,0
USER_007365,53.3,5983.88,1.97,4.13,Male,Other,Chicago,Bachelor Degree,4,5,1,3,0,False,True,False,0
USER_007366,39.2,5465.41,0.71,2.12,Male,Engineer,Los Angeles,Bachelor Degree,6,6,3,4,1,False,True,False,0
USER_007367,49.2,6193.64,5.67,1.16,Female,Engineer,Houston,Bachelor Degree,5,6,1,7,0,False,False,True,0
USER_007368,45.0,5645.54,2.9,0.24,Male,Other,New York,Associate Degree,7,4,3,8,0,False,True,True,0
USER_007369,25.9,7064.12,21.59,4.89,Female,Other,Philadelphia,Bachelor Degree,6,5,3,8,0,True,False,False,1
USER_007370,33.1,5281.52,9.62,3.38,Male,Engineer,Other City,Bachelor Degree,3,7,2,4,0,False,True,False,0
USER_007371,35.3,,13.21,4.69,Female,Freelancer,Los Angeles,Master or Higher,5,4,1,3,0,False,True,False,0
USER_007372,36.0,4524.43,4.2,4.46,Female,Manager,New York,High School or Below,3,5,1,2,0,False,False,True,0
USER_007373,,,3.74,2.96,Male,Corporate Employee,Los Angeles,Bachelor Degree,6,3,3,2,0,False,False,False,0
USER_007374,39.1,5429.56,9.39,3.39,Male,Corporate Employee,Los Angeles,Associate Degree,6,5,5,7,1,False,False,True,0
USER_007375,18.0,1492.15,3.59,6.45,,Student,New York,Bachelor Degree,1,5,2,1,0,False,True,False,0
USER_007376,21.9,1952.96,11.51,4.29,Male,Engineer,Philadelphia,Bachelor Degree,3,4,5,3,0,True,False,True,0
USER_007377,18.0,3890.15,0.18,3.51,Male,Student,Philadelphia,Bachelor Degree,2,2,1,5,1,False,False,True,0
USER_007378,36.8,5582.44,2.22,1.03,Female,Engineer,Houston,Associate Degree,1,6,4,6,0,False,False,True,0
USER_007379,37.4,4018.63,9.0,2.04,Male,Freelancer,Los Angeles,Associate Degree,3,2,3,3,0,False,True,True,0
USER_007380,37.8,5727.63,1.18,0.1,Male,Corporate Employee,Other City,Associate Degree,6,5,1,2,0,True,False,True,0
USER_007381,25.4,5339.39,2.55,3.56,Male,Corporate Employee,Philadelphia,Associate Degree,5,6,2,9,0,False,True,True,0
USER_007382,41.7,8827.86,8.05,3.49,Female,Teacher,New York,Master or Higher,4,10,4,8,1,True,False,True,1
USER_007383,42.2,7024.28,1.8,0.91,Female,Teacher,Other City,Bachelor Degree,5,3,4,2,1,True,False,True,0
USER_007384,22.4,3995.49,1.92,3.68,Male,Student,Houston,Associate Degree,1,3,1,4,0,False,False,False,0
USER_007385,20.3,3052.34,6.59,5.11,Female,Other,New York,High School or Below,1,5,1,1,0,True,False,False,0
USER_007386,35.0,4297.52,5.66,1.65,,Other,Los Angeles,Bachelor Degree,1,3,1,2,0,True,False,False,0
USER_007387,52.9,8472.61,10.94,4.32,Male,Other,Los Angeles,High School or Below,4,7,5,3,1,True,False,False,1
USER_007388,52.0,5523.98,6.52,2.38,Male,Other,Phoenix,Associate Degree,8,3,4,4,1,False,False,False,0
USER_007389,40.6,4900.7,2.8,5.82,Male,Corporate Employee,New York,High School or Below,2,3,1,8,0,True,False,True,0
USER_007390,27.7,5245.12,2.85,0.67,Male,Teacher,Phoenix,Associate Degree,7,4,4,3,0,False,True,True,0
USER_007391,43.9,3980.93,5.19,0.1,Male,Corporate Employee,Los Angeles,Bachelor Degree,1,4,5,4,1,False,True,True,0
USER_007392,30.5,4709.33,14.42,5.81,Female,Engineer,Los Angeles,Associate Degree,3,5,1,3,0,False,True,False,1
USER_007393,27.3,4760.53,9.38,0.1,Female,Corporate Employee,Chicago,Associate Degree,1,3,5,5,0,False,True,True,0
USER_007394,18.0,2649.83,6.96,0.94,Male,Student,San Diego,Bachelor Degree,4,5,4,6,0,True,False,True,0
USER_007395,36.0,2874.36,5.55,6.91,Male,Corporate Employee,Phoenix,Bachelor Degree,5,6,4,7,0,False,True,True,0
USER_007396,28.7,4008.67,4.12,2.85,Female,Salesperson,Other City,Bachelor Degree,6,9,1,4,1,True,True,True,0
USER_007397,36.0,6595.88,9.84,5.71,Female,Salesperson,Philadelphia,Master or Higher,4,6,5,10,1,False,True,False,1
USER_007398,18.0,2568.92,1.51,4.76,Male,Student,Houston,High School or Below,4,4,5,1,0,False,False,False,0
USER_007399,36.7,5555.71,9.27,0.1,Male,Corporate Employee,Houston,High School or Below,4,1,3,6,0,True,True,True,0
USER_007400,18.0,1666.8,6.32,3.53,Male,Engineer,New York,Associate Degree,2,12,3,1,0,False,False,True,0
USER_007401,45.9,5802.99,5.47,0.1,Female,Manager,Chicago,Associate Degree,4,2,2,5,0,True,True,True,0
USER_007402,40.2,5009.03,1.5,1.45,Female,Engineer,Philadelphia,Bachelor Degree,3,6,1,2,0,False,False,True,0
USER_007403,32.2,4457.83,17.5,2.84,Male,Teacher,Houston,Associate Degree,8,5,2,8,0,False,False,False,0
USER_007404,40.6,3527.81,0.42,1.1,Female,Doctor,Los Angeles,Associate Degree,8,4,4,6,0,False,False,False,0
USER_007405,25.2,3197.35,9.11,2.75,Female,Freelancer,Other City,Bachelor Degree,1,3,2,10,0,False,False,False,0
USER_007406,35.7,4789.77,1.18,4.67,Unknown,Teacher,Phoenix,Bachelor Degree,5,3,1,5,0,False,True,True,0
USER_007407,42.9,8031.16,10.49,3.33,Female,Engineer,Other City,Master or Higher,4,10,3,10,1,True,True,True,1
USER_007408,18.0,4846.4,2.79,4.04,Male,Teacher,Los Angeles,Associate Degree,5,4,5,1,0,True,False,True,0
USER_007409,30.5,5055.95,5.43,0.97,Female,Manager,Los Angeles,Bachelor Degree,4,7,2,7,0,False,False,False,0
USER_007410,34.8,5141.16,3.96,5.31,Female,Engineer,Los Angeles,Bachelor Degree,3,9,2,8,0,False,True,True,0
USER_007411,33.0,5771.47,1.03,4.41,Female,Corporate Employee,Philadelphia,Master or Higher,7,8,2,8,1,False,False,False,0
USER_007412,49.6,5856.18,0.15,4.35,Male,Teacher,San Diego,Bachelor Degree,2,2,2,10,0,False,True,True,0
USER_007413,23.8,7133.93,14.32,6.71,Male,Student,Los Angeles,Bachelor Degree,6,7,2,9,1,False,True,True,1
USER_007414,,,3.52,7.18,,Freelancer,San Antonio,Associate Degree,2,10,5,6,0,False,True,True,0
USER_007415,18.0,2554.12,2.25,3.47,Female,Freelancer,Los Angeles,High School or Below,6,8,1,10,0,True,True,True,0
USER_007416,50.1,8133.96,1.67,1.19,Male,Salesperson,Other City,Associate Degree,5,6,2,9,1,False,False,True,0
USER_007417,32.5,4896.94,8.66,4.22,Male,Corporate Employee,Other City,Bachelor Degree,6,4,1,4,0,True,False,False,0
USER_007418,30.6,6452.97,7.94,3.37,Male,Civil Servant,San Diego,Bachelor Degree,4,6,2,3,0,True,False,True,0
USER_007419,34.5,6953.18,16.74,5.44,Male,Manager,Houston,Bachelor Degree,6,10,2,5,1,False,True,True,1
USER_007420,41.4,4778.07,1.24,3.63,Male,Civil Servant,San Antonio,Bachelor Degree,1,6,2,3,1,False,True,True,0
USER_007421,38.5,4282.46,9.55,0.1,Female,Other,Phoenix,High School or Below,6,5,2,2,0,False,False,True,0
USER_007422,,,21.18,1.15,Male,Doctor,Phoenix,Bachelor Degree,1,5,4,9,1,False,False,False,0
USER_007423,39.5,4578.71,4.57,0.17,,Corporate Employee,Other City,Associate Degree,5,3,2,2,0,False,False,False,0
USER_007424,30.3,5501.39,0.24,7.59,Female,Teacher,Other City,High School or Below,5,5,2,5,1,False,True,False,0
USER_007425,29.4,4111.03,6.06,6.9,Male,Doctor,New York,Associate Degree,4,3,1,1,0,True,True,True,0
USER_007426,31.1,2695.98,3.86,7.82,Female,Salesperson,San Diego,Bachelor Degree,1,7,1,6,0,False,True,False,0
USER_007427,20.0,3413.0,6.22,6.49,Male,Student,Los Angeles,High School or Below,2,4,1,10,0,False,True,False,0
USER_007428,35.4,4865.51,1.04,2.81,Male,Manager,New York,Associate Degree,3,5,4,10,0,False,False,True,0
USER_007429,42.8,5011.39,4.65,0.73,Unknown,Freelancer,Los Angeles,Associate Degree,2,5,1,7,0,False,False,False,0
USER_007430,28.9,4357.59,3.87,3.17,Male,Engineer,Philadelphia,Bachelor Degree,8,1,5,9,0,False,True,True,0
USER_007431,26.9,3845.89,4.61,6.74,Male,Other,Phoenix,Bachelor Degree,3,5,1,1,0,True,False,True,0
USER_007432,50.2,6853.77,6.51,3.6,Male,Corporate Employee,Chicago,Associate Degree,3,4,1,5,0,False,True,True,0
USER_007433,20.7,3844.98,3.93,3.16,Male,Student,Houston,Associate Degree,3,6,4,6,0,False,False,True,0
USER_007434,18.0,3364.9,1.94,3.3,Male,Student,New York,High School or Below,8,11,2,7,0,False,False,False,0
USER_007435,23.5,4251.14,9.85,5.16,Male,Student,Chicago,Bachelor Degree,6,8,5,9,1,False,True,False,1
USER_007436,19.6,5279.02,5.94,2.92,Female,Student,San Antonio,Master or Higher,7,5,1,1,0,True,False,False,0
USER_007437,38.9,3534.01,5.45,2.28,Female,Teacher,Philadelphia,Associate Degree,8,4,1,5,0,False,False,True,0
USER_007438,31.4,4211.29,2.74,5.7,Male,Engineer,Philadelphia,Master or Higher,1,7,2,6,0,True,False,False,0
USER_007439,32.8,3385.57,2.18,1.09,Male,Manager,San Antonio,Associate Degree,4,5,1,5,0,False,False,True,0
USER_007440,46.5,6246.34,4.84,3.33,Male,Freelancer,San Diego,High School or Below,4,5,1,9,0,True,True,True,0
USER_007441,28.1,4148.41,1.87,2.16,Male,Manager,Other City,Bachelor Degree,4,7,4,6,0,False,False,True,0
USER_007442,42.8,5311.23,16.52,0.75,Female,Manager,San Antonio,Bachelor Degree,1,5,3,5,1,False,False,True,0
USER_007443,50.1,7727.77,4.54,1.83,Female,Manager,Los Angeles,Bachelor Degree,5,3,2,5,0,False,True,False,0
USER_007444,30.4,5348.5,4.48,1.19,Male,Corporate Employee,Houston,High School or Below,6,1,1,4,0,True,False,False,0
USER_007445,42.4,7112.88,8.73,2.57,Female,Corporate Employee,Houston,Master or Higher,7,9,3,7,1,False,True,False,1
USER_007446,32.6,5264.13,4.7,3.63,Male,Corporate Employee,Philadelphia,Master or Higher,6,1,1,10,0,True,False,False,0
USER_007447,,,1.75,5.89,Male,Salesperson,Los Angeles,High School or Below,4,7,1,10,0,False,True,True,0
USER_007448,19.3,4231.35,3.01,1.07,,Student,Chicago,Bachelor Degree,5,4,1,9,0,False,False,False,0
USER_007449,18.5,2913.78,3.86,2.0,Female,Student,New York,Master or Higher,2,4,3,1,0,False,False,True,0
USER_007450,31.1,2719.7,3.25,2.47,Male,Manager,Los Angeles,High School or Below,1,5,3,8,0,False,True,False,0
USER_007451,26.1,4134.65,8.29,3.48,Female,Engineer,San Antonio,Master or Higher,2,7,2,9,0,True,False,True,0
USER_007452,29.8,4848.61,0.52,3.56,Male,Teacher,Los Angeles,Associate Degree,1,2,4,1,0,False,True,True,0
USER_007453,32.8,3710.38,0.92,4.27,Female,Salesperson,Chicago,Bachelor Degree,5,6,2,8,0,False,False,False,0
USER_007454,42.2,7442.55,8.85,2.64,Male,Corporate Employee,Los Angeles,Master or Higher,7,5,4,6,1,False,True,False,1
USER_007455,30.9,6207.11,16.49,1.75,Female,Salesperson,Los Angeles,Bachelor Degree,5,11,1,8,1,False,False,False,1
USER_007456,26.8,5267.71,0.63,1.16,Male,Corporate Employee,Houston,Associate Degree,8,4,4,5,0,False,False,True,0
USER_007457,31.5,6203.82,17.78,1.63,Male,Doctor,Other City,Master or Higher,7,3,3,9,1,False,True,False,0
USER_007458,27.3,5105.21,17.4,2.07,Female,Other,Other City,High School or Below,2,3,1,1,0,False,False,False,0
USER_007459,25.7,3684.44,24.03,0.83,Female,Corporate Employee,Chicago,High School or Below,8,7,2,10,0,False,False,True,0
USER_007460,18.9,4237.72,19.48,2.95,Female,Student,New York,Associate Degree,6,4,3,9,0,False,False,True,0
USER_007461,35.7,5418.79,0.81,3.68,Female,Freelancer,New York,High School or Below,1,2,2,3,0,True,True,True,0
USER_007462,29.3,6055.1,13.36,6.65,Unknown,Other,Chicago,Master or Higher,7,10,4,8,1,True,True,False,1
USER_007463,44.7,7762.39,2.55,1.37,Female,Teacher,Los Angeles,Bachelor Degree,7,8,4,5,1,False,True,True,0
USER_007464,20.5,2511.98,6.58,3.15,Female,Student,Phoenix,Bachelor Degree,6,4,1,1,0,False,False,True,0
USER_007465,29.6,4763.91,2.6,4.97,Male,Manager,New York,Bachelor Degree,4,8,1,6,1,False,False,False,0
USER_007466,53.1,9349.56,10.42,1.58,Male,Teacher,Philadelphia,Bachelor Degree,5,7,2,3,1,True,True,False,1
USER_007467,25.6,3472.5,11.71,1.73,Female,Other,Chicago,Associate Degree,3,7,2,10,0,False,True,False,0
USER_007468,32.6,5019.14,3.41,0.34,Female,Other,Philadelphia,Bachelor Degree,6,1,3,9,0,False,False,False,0
USER_007469,22.8,4425.5,6.73,3.58,Male,Corporate Employee,Phoenix,Bachelor Degree,7,4,5,10,0,False,True,True,0
USER_007470,21.5,5594.63,13.25,8.64,Male,Student,Houston,Associate Degree,2,7,1,10,1,False,False,False,1
USER_007471,50.5,6722.5,5.36,1.64,Male,Teacher,San Diego,Bachelor Degree,7,6,2,5,0,False,True,False,0
USER_007472,36.7,6975.43,10.15,7.64,Female,Manager,San Antonio,Bachelor Degree,5,8,3,5,1,True,False,False,1
USER_007473,36.3,5627.52,1.45,5.01,Female,Other,Other City,Bachelor Degree,6,4,4,5,0,False,True,False,0
USER_007474,18.0,2771.02,10.83,3.14,Male,Engineer,San Diego,Associate Degree,2,5,1,4,0,False,True,True,0
USER_007475,38.6,4748.2,0.12,2.2,Male,Corporate Employee,Los Angeles,Master or Higher,7,4,5,8,0,False,True,False,0
USER_007476,46.6,5880.56,0.95,1.96,Female,Teacher,Other City,Bachelor Degree,4,6,3,10,0,False,False,False,0
USER_007477,46.5,7033.67,0.71,6.39,Male,Teacher,Other City,Associate Degree,6,5,3,5,0,False,False,False,0
USER_007478,41.7,5622.64,22.92,3.52,Female,Civil Servant,Other City,Bachelor Degree,3,10,1,7,1,True,True,False,1
USER_007479,23.7,2660.63,0.1,3.89,Female,Student,Chicago,Master or Higher,8,4,2,5,0,False,False,True,0
USER_007480,38.1,7285.77,0.1,1.43,Male,Engineer,Chicago,Associate Degree,1,3,1,9,0,False,True,True,0
USER_007481,41.7,5645.19,1.29,0.1,Male,Teacher,Phoenix,Bachelor Degree,8,4,1,2,0,False,True,False,0
USER_007482,18.0,,1.64,1.33,Female,Engineer,Philadelphia,Bachelor Degree,4,5,4,9,0,False,True,True,0
USER_007483,23.8,4374.85,4.1,6.05,Female,Student,New York,Bachelor Degree,8,6,1,5,0,True,False,False,0
USER_007484,43.9,4804.97,16.25,5.53,Female,Other,San Antonio,Bachelor Degree,4,3,4,5,1,False,False,True,0
USER_007485,43.8,3477.21,3.13,2.02,Female,Civil Servant,Los Angeles,Master or Higher,7,7,1,5,0,True,False,True,0
USER_007486,19.5,3504.8,1.7,8.46,Female,Student,New York,High School or Below,2,4,1,9,0,False,True,False,0
USER_007487,43.0,6769.22,16.49,7.84,Male,Engineer,New York,High School or Below,2,9,5,5,1,True,False,True,1
USER_007488,36.0,4901.39,2.44,1.61,Male,Freelancer,San Antonio,Master or Higher,8,5,2,5,0,True,True,True,0
USER_007489,,,8.76,4.47,Female,Corporate Employee,Other City,Bachelor Degree,7,4,1,5,0,False,True,False,1
USER_007490,28.7,4212.12,7.91,2.48,Female,Other,Other City,Associate Degree,4,5,1,3,0,True,False,True,0
USER_007491,41.5,3641.0,0.1,1.66,Male,Salesperson,Houston,Bachelor Degree,3,7,4,3,0,False,True,False,0
USER_007492,43.4,5566.28,1.15,4.14,Male,Manager,Los Angeles,Master or Higher,5,5,1,3,0,False,False,False,0
USER_007493,31.5,4794.6,5.04,3.64,Female,Corporate Employee,Phoenix,High School or Below,4,10,4,8,0,True,False,False,0
USER_007494,35.2,5319.94,8.54,6.06,Female,Corporate Employee,New York,Bachelor Degree,7,5,3,6,1,False,False,False,1
USER_007495,28.5,2530.83,1.48,4.11,Male,Teacher,Chicago,Associate Degree,2,5,1,6,1,False,True,False,0
USER_007496,51.5,5280.98,2.5,3.66,Male,Engineer,Other City,High School or Below,8,4,2,8,1,False,False,False,0
USER_007497,33.8,7326.76,10.52,3.2,Female,Corporate Employee,Houston,Bachelor Degree,4,11,3,10,1,False,True,False,1
USER_007498,25.8,1781.68,18.02,2.68,,Manager,Houston,Bachelor Degree,2,7,1,2,1,False,False,True,0
USER_007499,27.8,4809.77,5.63,2.96,Male,Corporate Employee,New York,Master or Higher,1,5,2,9,0,True,False,False,0
USER_007500,36.3,5222.06,0.19,2.61,Female,Corporate Employee,Chicago,High School or Below,8,7,1,7,0,False,True,True,0
USER_007501,42.5,7192.5,9.25,6.42,Female,Teacher,Phoenix,Associate Degree,5,6,4,6,1,True,True,False,1
USER_007502,21.6,1879.37,4.79,2.98,Male,Other,San Diego,Bachelor Degree,3,4,2,3,0,False,False,True,0
USER_007503,53.5,5753.53,6.25,5.97,Male,Teacher,Los Angeles,Bachelor Degree,8,9,1,5,1,False,False,False,0
USER_007504,38.1,5791.9,2.39,2.68,Male,Manager,Los Angeles,Associate Degree,4,5,3,6,0,False,True,True,0
USER_007505,39.7,8426.73,17.71,8.08,Female,Teacher,San Diego,Bachelor Degree,5,5,3,10,1,False,False,True,1
USER_007506,34.0,3568.64,14.36,2.64,Female,Manager,Phoenix,High School or Below,3,8,3,2,0,True,False,False,0
USER_007507,35.2,5861.86,4.76,3.52,Male,Civil Servant,Chicago,High School or Below,5,3,2,7,0,False,True,True,0
USER_007508,33.5,5235.88,4.13,3.59,Male,Corporate Employee,Other City,Associate Degree,4,8,2,10,0,False,True,False,0
USER_007509,45.2,7713.16,14.95,2.12,Male,Manager,New York,Bachelor Degree,8,7,4,10,1,True,False,False,1
USER_007510,34.9,5952.14,15.62,2.09,Female,Engineer,Other City,Bachelor Degree,3,5,1,4,1,False,True,True,1
USER_007511,42.7,6888.61,9.21,5.47,Male,Civil Servant,San Antonio,Bachelor Degree,4,7,3,6,1,False,False,False,1
USER_007512,30.7,6092.92,3.3,0.64,Male,Student,Phoenix,Bachelor Degree,5,7,1,9,0,False,True,True,0
USER_007513,37.0,5078.44,2.97,4.03,Female,Engineer,Los Angeles,Bachelor Degree,8,6,2,4,0,False,False,False,0
USER_007514,27.0,5229.87,14.19,6.11,Female,Engineer,Los Angeles,Associate Degree,8,3,1,6,0,False,True,False,0
USER_007515,47.2,8161.56,8.59,3.29,Female,Corporate Employee,Philadelphia,Bachelor Degree,2,8,2,4,0,False,False,False,1
USER_007516,26.7,3417.3,14.36,2.38,Male,Engineer,New York,Bachelor Degree,5,5,4,5,0,False,False,False,0
USER_007517,31.8,4964.09,4.25,0.1,Female,Salesperson,Houston,Bachelor Degree,3,6,1,5,0,False,True,False,0
