age,gender_cd,residence_pr_cd,occ_cd,crdt_lim_yx,pril_bal,lim_use_ratio,total_loan_cnt,total_loan_amt,apply_cnt,wdraw_cnt,wdraw_success_rate,if_bj_10_yn,if_bj_30_yn,reject_freq,push_cnt,sms_charge_cnt,is_coupon_issue,cust_recv_time,touch_time,target
19,1,32,101,44791,37356,0.8340068317295886,2,10186,2,0,0.0,N,Y,1,2,6,N,2025-01-18 21:58:44.278909,2025-01-19 11:58:44.278909,0
52,2,32,101,34134,7297,0.21377512157965664,8,9804,3,0,0.0,N,N,0,3,8,N,2025-02-06 21:58:44.278911,2025-02-09 11:58:44.278911,0
40,1,32,101,8907,3084,0.3462445267766925,7,1595,0,0,0.0,N,N,0,0,2,Y,2025-03-12 21:58:44.278913,2025-03-14 09:58:44.278913,0
34,2,31,101,38575,30329,0.7862346079066753,2,8875,1,1,1.0,N,N,0,1,7,N,2024-11-05 21:58:44.278917,2024-11-07 06:58:44.278917,1
43,1,45,102,9827,731,0.07438689325328178,8,63665,4,1,0.25,N,Y,1,0,8,N,2024-09-27 21:58:44.278920,,0
25,1,45,101,35607,1129,0.031707248574718454,5,21823,0,0,0.0,N,N,0,0,9,N,2024-07-26 21:58:44.278922,2024-07-29 07:58:44.278922,0
46,2,31,102,18699,1605,0.08583346703032248,6,6972,3,3,1.0,N,N,0,0,6,N,2024-11-06 21:58:44.278925,2024-11-08 20:58:44.278925,1
43,1,44,104,42292,11970,0.2830322519625461,3,16882,3,0,0.0,N,N,0,3,3,N,2025-03-10 21:58:44.278927,,0
27,2,44,102,30883,10937,0.3541430560502542,3,1858,1,1,1.0,Y,N,1,0,3,N,2025-07-06 21:58:44.278929,,0
43,1,32,104,10313,2933,0.28439833220207505,1,6519,0,0,0.0,N,N,0,1,3,N,2025-06-13 21:58:44.278932,2025-06-15 02:58:44.278932,0
51,1,11,103,18598,15187,0.8165931820625874,4,24769,2,1,0.5,N,N,0,3,5,Y,2025-01-01 21:58:44.278934,2025-01-04 16:58:44.278934,0
58,1,44,101,33807,25791,0.7628893424438725,7,26020,0,0,0.0,N,N,0,1,3,N,2024-11-12 21:58:44.278936,2024-11-13 16:58:44.278936,0
24,2,11,102,9887,8516,0.8613330636188935,6,43748,3,2,0.6666666666666666,N,N,0,4,4,N,2025-03-30 21:58:44.278939,2025-04-02 14:58:44.278939,0
21,1,45,101,8854,5074,0.5730743166930201,6,38085,1,0,0.0,N,N,0,0,8,Y,2024-08-24 21:58:44.278941,2024-08-27 03:58:44.278941,0
62,2,11,102,19536,14037,0.7185196560196561,5,20838,1,1,1.0,N,Y,1,3,6,Y,2024-11-15 21:58:44.278943,,0
28,1,45,103,8558,7099,0.8295162421126432,2,13144,2,2,1.0,N,N,0,3,7,N,2024-11-10 21:58:44.278946,,0
46,2,31,101,14772,1490,0.10086650419712971,4,13879,1,0,0.0,Y,N,1,0,4,N,2024-09-04 21:58:44.278948,,0
53,1,31,101,41343,893,0.021599787146554434,0,0,1,0,0.0,N,N,0,2,4,N,2025-02-05 21:58:44.278950,2025-02-07 11:58:44.278950,0
42,2,32,102,40186,34158,0.849997511571194,6,34798,1,0,0.0,N,N,0,2,6,N,2025-05-31 21:58:44.278953,2025-06-03 02:58:44.278953,0
38,2,44,104,41966,19773,0.47116713530000476,8,47073,1,0,0.0,N,N,0,1,7,N,2025-05-08 21:58:44.278955,2025-05-10 04:58:44.278955,0
53,2,32,104,38769,4239,0.10933993654724135,0,0,1,1,1.0,N,N,0,0,8,Y,2025-03-06 21:58:44.278957,,0
27,2,45,103,44887,20863,0.46478935994831466,1,2447,3,0,0.0,Y,Y,2,0,1,N,2024-11-21 21:58:44.278960,,0
54,2,32,101,24229,18647,0.7696149242643113,2,11237,0,0,0.0,N,N,0,4,2,N,2025-05-11 21:58:44.278962,2025-05-12 07:58:44.278962,0
26,2,11,104,14673,3432,0.2338989981598855,2,3850,4,4,1.0,N,Y,1,2,1,Y,2024-10-13 21:58:44.278964,2024-10-16 02:58:44.278964,0
41,1,45,104,32877,1515,0.046080846792590564,7,29400,1,0,0.0,N,N,0,2,9,Y,2025-06-16 21:58:44.278967,,0
52,1,31,103,36601,31670,0.8652769050025956,6,12953,4,4,1.0,N,N,0,0,6,Y,2025-03-17 21:58:44.278969,,0
52,2,44,104,43084,39094,0.9073902144647665,5,41874,4,1,0.25,N,N,0,1,1,N,2025-06-26 21:58:44.278971,2025-06-29 19:58:44.278971,0
53,2,45,102,21244,14605,0.6874882319713802,9,24535,3,0,0.0,N,N,0,0,1,N,2025-02-13 21:58:44.278974,,0
35,2,45,104,32356,23472,0.7254295957473111,9,76536,1,1,1.0,N,Y,1,1,1,N,2025-03-30 21:58:44.278976,2025-03-31 22:58:44.278976,0
56,1,11,104,21806,5586,0.25616802714849124,3,10503,4,2,0.5,N,Y,1,2,3,N,2024-10-20 21:58:44.278978,,0
49,1,44,101,28099,2917,0.10381152354176305,8,5055,1,1,1.0,N,N,0,4,0,Y,2024-09-21 21:58:44.278981,2024-09-23 13:58:44.278981,1
41,1,31,102,49641,48669,0.980419411373663,0,0,2,2,1.0,Y,N,1,3,1,N,2025-03-25 21:58:44.278983,2025-03-26 13:58:44.278983,0
40,2,45,104,42034,31186,0.7419232050245039,1,6402,2,0,0.0,N,N,0,2,2,N,2024-12-10 21:58:44.278985,2024-12-13 08:58:44.278985,0
49,1,45,101,45317,26928,0.5942140918419136,3,28027,2,0,0.0,N,N,0,1,6,N,2024-11-30 21:58:44.278988,2024-12-01 08:58:44.278988,0
54,1,11,102,24094,17551,0.7284386154229269,2,10281,4,3,0.75,N,N,0,0,9,N,2024-11-08 21:58:44.278990,2024-11-10 03:58:44.278990,0
29,1,32,104,15589,8302,0.5325550067355186,0,0,2,2,1.0,N,N,0,2,0,Y,2024-11-11 21:58:44.278992,2024-11-12 10:58:44.278992,0
30,1,31,103,6657,5109,0.7674628210905814,4,35440,3,0,0.0,N,N,0,4,5,N,2025-07-09 21:58:44.278995,,0
40,1,44,101,37764,20711,0.5484323694523885,6,29251,3,3,1.0,N,N,0,1,2,N,2025-06-14 21:58:44.278997,2025-06-17 20:58:44.278997,1
42,1,45,103,44531,20039,0.45000112281332105,1,5532,4,4,1.0,N,N,0,0,2,N,2024-12-02 21:58:44.278999,,1
52,2,45,101,8164,3793,0.46460068593826553,4,5924,1,1,1.0,N,N,0,3,3,N,2025-05-06 21:58:44.279002,2025-05-08 04:58:44.279002,1
58,1,31,102,32542,9947,0.3056665232622457,5,49037,0,0,0.0,N,Y,1,1,3,Y,2024-09-20 21:58:44.279004,2024-09-23 09:58:44.279004,0
47,1,32,101,23437,15859,0.6766651021888467,6,13546,1,0,0.0,N,N,0,0,6,N,2024-12-18 21:58:44.279006,,0
34,1,45,103,46247,23122,0.49996756546370574,0,0,1,1,1.0,N,N,0,3,2,N,2025-05-07 21:58:44.279008,2025-05-09 06:58:44.279008,1
37,1,31,102,43505,1577,0.03624870704516722,6,27579,1,0,0.0,Y,N,1,0,7,N,2025-05-21 21:58:44.279011,2025-05-22 16:58:44.279011,0
42,1,11,103,24601,9488,0.3856753790496321,3,7085,1,1,1.0,N,N,0,3,7,N,2024-12-10 21:58:44.279013,2024-12-12 15:58:44.279013,1
39,1,32,103,33430,28350,0.8480406820221358,7,11702,0,0,0.0,N,Y,1,3,6,N,2024-10-16 21:58:44.279015,2024-10-18 06:58:44.279015,0
30,2,44,102,11009,2220,0.20165319284222,3,9428,2,1,0.5,N,Y,1,3,1,Y,2024-11-11 21:58:44.279018,2024-11-14 01:58:44.279018,0
36,1,45,103,9552,9164,0.9593802345058626,5,16385,1,0,0.0,N,N,0,0,4,N,2025-07-02 21:58:44.279020,2025-07-04 06:58:44.279020,0
53,2,31,101,14417,1030,0.07144343483387668,8,10336,3,0,0.0,N,N,0,3,5,N,2025-05-04 21:58:44.279022,2025-05-05 12:58:44.279022,0
29,2,11,103,46989,31898,0.6788397284470834,4,32225,4,2,0.5,N,N,0,1,9,N,2025-04-03 21:58:44.279024,2025-04-06 18:58:44.279024,0
58,2,44,101,7671,2593,0.33802633294225004,3,4253,4,3,0.75,N,N,0,4,3,Y,2025-03-04 21:58:44.279027,2025-03-06 08:58:44.279027,1
36,1,31,104,11519,6691,0.5808663946523136,7,4782,3,3,1.0,Y,N,1,4,9,Y,2025-05-05 21:58:44.279029,2025-05-07 07:58:44.279029,0
29,1,31,101,41730,17297,0.41449796309609394,8,50111,1,0,0.0,N,N,0,3,4,Y,2024-11-06 21:58:44.279031,2024-11-07 15:58:44.279031,0
26,1,44,102,17734,6358,0.3585203563775798,3,24866,0,0,0.0,N,N,0,4,8,N,2025-06-30 21:58:44.279034,2025-07-01 23:58:44.279034,0
24,1,11,103,8722,2181,0.25005732630130706,2,10951,2,0,0.0,N,N,0,4,6,N,2025-06-05 21:58:44.279036,2025-06-08 10:58:44.279036,0
45,2,11,102,9906,3197,0.3227336967494448,7,50037,4,0,0.0,N,N,0,3,1,N,2025-05-29 21:58:44.279038,,0
31,1,32,101,35096,1462,0.04165716890813768,4,15567,2,2,1.0,N,N,0,3,0,N,2025-07-15 21:58:44.279041,2025-07-17 21:58:44.279041,1
48,1,45,103,45031,15511,0.34445160000888275,1,4513,0,0,0.0,N,Y,1,1,1,N,2024-11-28 21:58:44.279043,2024-11-30 04:58:44.279043,0
36,2,44,103,18699,10570,0.5652708701000053,9,14335,4,2,0.5,N,N,0,2,2,N,2024-12-11 21:58:44.279045,2024-12-12 04:58:44.279045,1
64,2,44,103,26438,15897,0.6012935925561691,8,45140,2,1,0.5,N,Y,1,0,1,N,2025-05-20 21:58:44.279047,,0
33,1,44,102,48856,44414,0.9090797445554282,2,6822,0,0,0.0,N,N,0,3,2,N,2024-10-07 21:58:44.279050,2024-10-07 22:58:44.279050,0
22,1,11,103,38576,15474,0.4011302364164247,1,3072,2,2,1.0,Y,N,1,3,9,N,2024-09-19 21:58:44.279052,,0
52,1,45,102,46938,7037,0.14992117261067792,0,0,1,0,0.0,N,N,0,4,8,N,2025-05-15 21:58:44.279054,,0
29,1,32,103,37247,28129,0.7552017612156684,7,32007,0,0,0.0,N,N,0,1,3,N,2025-05-09 21:58:44.279057,2025-05-12 00:58:44.279057,0
42,1,31,103,48461,42267,0.8721858814304286,2,9529,2,0,0.0,N,N,0,4,8,N,2024-09-18 21:58:44.279059,2024-09-21 16:58:44.279059,0
38,1,31,102,32938,13386,0.4063999028477746,6,54101,1,0,0.0,N,N,0,3,2,N,2025-02-26 21:58:44.279061,2025-02-27 02:58:44.279061,0
53,1,44,101,45469,6221,0.13681849171963315,0,0,1,0,0.0,N,Y,1,3,0,Y,2024-12-28 21:58:44.279064,2024-12-29 07:58:44.279064,0
40,1,45,101,22600,7769,0.34376106194690265,0,0,0,0,0.0,N,N,0,4,4,Y,2024-12-23 21:58:44.279066,2024-12-26 13:58:44.279066,0
33,1,11,101,25435,17071,0.6711617849420091,8,27393,3,1,0.3333333333333333,N,Y,1,3,9,Y,2024-12-09 21:58:44.279068,,0
56,1,45,101,23581,14356,0.6087952164878504,7,58480,4,0,0.0,Y,N,1,2,9,N,2024-07-21 21:58:44.279071,,0
62,1,45,102,19191,18278,0.9524256161742484,2,19939,0,0,0.0,N,N,0,0,1,Y,2024-11-14 21:58:44.279073,2024-11-15 20:58:44.279073,0
59,2,11,103,24190,7389,0.30545680033071515,5,23754,1,1,1.0,N,N,0,0,3,Y,2025-04-28 21:58:44.279075,2025-04-29 15:58:44.279075,1
56,2,44,101,32386,4922,0.15197925029333662,2,6959,1,1,1.0,Y,N,1,0,1,Y,2024-11-09 21:58:44.279078,2024-11-09 22:58:44.279078,0
31,1,45,104,36721,22706,0.6183382805479154,3,10107,0,0,0.0,N,N,0,2,1,N,2025-05-28 21:58:44.279080,2025-05-30 14:58:44.279080,0
48,1,31,101,18704,10003,0.5348053892215568,0,0,3,0,0.0,Y,Y,2,3,2,N,2024-10-06 21:58:44.279082,2024-10-07 06:58:44.279082,0
22,1,11,104,7123,3183,0.4468622771304226,4,6993,4,4,1.0,N,N,0,4,4,N,2024-08-06 21:58:44.279085,2024-08-07 08:58:44.279085,1
52,2,32,103,30174,20181,0.6688208391330285,0,0,2,1,0.5,N,N,0,1,3,Y,2024-12-26 21:58:44.279087,,0
40,2,44,102,49301,5178,0.10502829557209793,0,0,0,0,0.0,N,Y,1,3,1,Y,2025-06-23 21:58:44.279090,2025-06-25 03:58:44.279090,0
46,1,11,101,19586,15240,0.7781068109874401,9,53066,4,1,0.25,N,N,0,2,9,N,2025-06-07 21:58:44.279092,2025-06-10 18:58:44.279092,0
60,2,32,103,36976,26220,0.709108610990913,6,47314,4,0,0.0,N,N,0,2,1,N,2025-05-10 21:58:44.279094,,0
28,1,32,102,30416,3968,0.1304576538663861,5,43942,1,0,0.0,N,N,0,0,5,Y,2025-07-14 21:58:44.279096,2025-07-16 11:58:44.279096,0
35,1,45,104,6814,2716,0.3985911358966833,1,4870,2,0,0.0,Y,N,1,3,6,Y,2024-11-20 21:58:44.279099,2024-11-23 10:58:44.279099,0
64,2,45,102,18001,16574,0.920726626298539,1,6085,0,0,0.0,N,N,0,0,9,N,2024-07-22 21:58:44.279101,2024-07-24 19:58:44.279101,0
29,2,45,104,21508,13511,0.6281848614469034,6,13886,1,0,0.0,N,N,0,1,5,N,2025-06-17 21:58:44.279103,,0
26,2,11,101,24630,17719,0.7194072269589931,0,0,1,0,0.0,N,N,0,0,6,Y,2025-03-23 21:58:44.279106,,0
27,2,11,103,18380,8181,0.4451033732317737,1,7546,3,1,0.3333333333333333,N,N,0,1,0,Y,2025-01-04 21:58:44.279108,,1
61,1,44,103,40699,20213,0.49664610924101327,7,30086,4,3,0.75,N,N,0,2,5,N,2025-04-19 21:58:44.279111,2025-04-21 15:58:44.279111,1
34,2,45,103,17317,6380,0.3684240919327828,5,18322,0,0,0.0,N,Y,1,0,2,N,2025-01-21 21:58:44.279113,,0
55,1,32,101,40739,615,0.01509609956061759,1,3510,0,0,0.0,Y,Y,2,0,0,N,2025-02-23 21:58:44.279115,2025-02-23 22:58:44.279115,0
24,2,31,103,39785,463,0.01163755184114616,6,54788,0,0,0.0,N,N,0,4,7,N,2024-12-28 21:58:44.279118,2024-12-31 09:58:44.279118,0
63,1,44,102,36980,31973,0.8646024878312601,3,19033,1,1,1.0,N,N,0,2,3,N,2024-08-30 21:58:44.279120,2024-09-01 19:58:44.279120,0
30,2,11,103,28799,9158,0.3179971526789125,1,4690,3,0,0.0,N,N,0,4,9,N,2024-08-08 21:58:44.279122,2024-08-09 22:58:44.279122,0
57,1,44,102,40183,20651,0.5139237986213075,5,4435,2,2,1.0,N,Y,1,1,7,N,2024-12-27 21:58:44.279125,2024-12-28 22:58:44.279125,0
59,2,44,104,34166,3158,0.09243107182579172,8,54331,1,0,0.0,N,N,0,1,9,N,2025-06-24 21:58:44.279127,2025-06-27 16:58:44.279127,0
26,1,44,101,24480,20008,0.8173202614379085,8,29942,2,0,0.0,N,N,0,2,3,Y,2024-07-28 21:58:44.279129,2024-07-30 11:58:44.279129,0
44,2,44,104,6609,5242,0.7931608412770464,7,60635,3,3,1.0,N,N,0,1,3,N,2025-04-04 21:58:44.279132,,0
19,1,31,104,5717,4938,0.8637397236312752,2,16153,4,4,1.0,Y,N,1,2,9,N,2024-10-16 21:58:44.279134,2024-10-19 11:58:44.279134,0
22,1,45,104,24945,5417,0.2171577470434957,2,1058,0,0,0.0,Y,N,1,1,3,Y,2024-08-30 21:58:44.279137,2024-09-01 10:58:44.279137,0
46,1,32,102,30592,22388,0.7318253138075314,1,5938,2,0,0.0,N,N,0,3,5,N,2025-05-19 21:58:44.279139,2025-05-21 06:58:44.279139,0
54,1,44,102,33141,8881,0.26797622280558825,4,36739,1,1,1.0,N,N,0,0,8,N,2025-07-03 21:58:44.279141,,1
55,2,44,104,35009,5603,0.16004455997029335,3,10719,2,0,0.0,N,N,0,3,4,N,2025-04-24 21:58:44.279144,,0
36,1,44,101,11782,2212,0.1877440162960448,6,15017,4,4,1.0,Y,N,1,2,9,N,2025-01-02 21:58:44.279146,2025-01-03 18:58:44.279146,0
25,2,45,102,31536,22504,0.7135971588026383,3,9314,0,0,0.0,N,N,0,2,7,N,2024-11-25 21:58:44.279148,2024-11-26 14:58:44.279148,0
62,1,11,103,38816,16766,0.43193528441879636,8,76164,2,2,1.0,N,N,0,3,7,Y,2024-08-08 21:58:44.279151,,1
18,1,11,103,30933,18640,0.6025927003523744,1,4345,4,4,1.0,N,N,0,0,3,N,2024-10-28 21:58:44.279153,2024-10-30 23:58:44.279153,0
39,2,31,101,16618,11695,0.7037549644963292,5,16357,1,1,1.0,N,N,0,0,9,N,2025-07-12 21:58:44.279155,2025-07-13 04:58:44.279155,1
34,2,11,103,13307,1412,0.10610956639362741,6,34329,3,2,0.6666666666666666,N,N,0,4,8,Y,2024-10-02 21:58:44.279158,2024-10-05 08:58:44.279158,1
24,1,44,104,31671,9775,0.30864197530864196,3,21365,1,1,1.0,Y,N,1,1,8,Y,2025-05-21 21:58:44.279160,2025-05-24 04:58:44.279160,0
42,1,44,101,45673,14559,0.3187660105532809,5,40029,0,0,0.0,N,Y,1,4,4,N,2025-02-23 21:58:44.279162,2025-02-26 03:58:44.279162,0
62,2,44,104,47761,38914,0.814765184983564,6,2737,1,0,0.0,N,N,0,0,5,Y,2025-06-06 21:58:44.279165,2025-06-09 02:58:44.279165,0
21,1,31,101,15338,371,0.024188290520276438,3,10096,1,1,1.0,N,N,0,3,4,N,2024-08-02 21:58:44.279167,,1
53,2,44,102,43346,38333,0.8843491902367,7,28499,1,0,0.0,N,N,0,1,2,Y,2024-12-30 21:58:44.279169,2024-12-31 18:58:44.279169,0
23,2,11,101,11548,8802,0.7622099064773121,8,47157,1,0,0.0,N,N,0,3,7,Y,2025-01-25 21:58:44.279172,,0
48,2,45,101,45149,8307,0.1839907860639217,0,0,0,0,0.0,Y,N,1,4,8,N,2024-08-17 21:58:44.279174,2024-08-20 01:58:44.279174,0
36,1,45,104,26164,7437,0.28424552820669624,6,57247,4,3,0.75,N,Y,1,2,3,Y,2025-04-14 21:58:44.279176,2025-04-15 17:58:44.279176,0
61,2,32,102,32526,446,0.013712107237287094,8,42034,2,1,0.5,N,N,0,3,8,N,2024-12-13 21:58:44.279179,2024-12-15 03:58:44.279179,0
56,1,11,102,36222,34159,0.9430456628568273,9,1294,3,3,1.0,N,N,0,4,8,N,2025-03-29 21:58:44.279181,,0
44,1,44,101,25176,11516,0.45741976485541785,4,33536,2,0,0.0,N,Y,1,4,6,Y,2024-07-30 21:58:44.279183,2024-08-01 20:58:44.279183,0
27,1,45,103,7941,1340,0.16874449061831004,1,9212,2,2,1.0,N,N,0,4,7,Y,2025-01-19 21:58:44.279186,2025-01-21 17:58:44.279186,1
43,1,11,103,10695,2939,0.2748013090229079,9,12434,3,0,0.0,N,N,0,2,2,N,2025-02-05 21:58:44.279188,2025-02-07 02:58:44.279188,0
36,2,45,102,44169,38737,0.8770178179266,5,39098,0,0,0.0,N,N,0,2,4,Y,2025-03-21 21:58:44.279190,2025-03-22 14:58:44.279190,0
56,2,44,102,30553,9265,0.30324354400549863,6,5655,3,0,0.0,Y,N,1,2,2,N,2024-08-27 21:58:44.279193,,0
20,2,45,104,43965,5454,0.1240532241555783,1,2109,0,0,0.0,N,N,0,1,6,N,2024-12-02 21:58:44.279195,,0
62,1,32,102,43218,35918,0.8310888981442918,1,4771,2,0,0.0,N,N,0,2,5,Y,2025-02-23 21:58:44.279197,2025-02-25 23:58:44.279197,0
30,1,32,102,30359,26181,0.8623801838005204,9,75099,0,0,0.0,N,Y,1,2,2,N,2024-09-13 21:58:44.279201,2024-09-15 13:58:44.279201,0
45,1,45,101,29816,15386,0.5160316608532332,9,57799,4,3,0.75,N,N,0,2,8,Y,2025-02-26 21:58:44.279203,2025-03-01 00:58:44.279203,0
37,2,11,104,13378,6414,0.4794438630587532,0,0,3,0,0.0,N,N,0,3,0,Y,2025-03-18 21:58:44.279205,2025-03-19 10:58:44.279205,0
45,1,11,102,6881,4657,0.6767911640749891,3,18558,4,3,0.75,N,N,0,2,9,Y,2024-10-06 21:58:44.279208,2024-10-09 14:58:44.279208,1
25,2,11,102,44567,43254,0.9705387394260327,6,34932,2,1,0.5,N,N,0,1,2,N,2024-12-04 21:58:44.279210,2024-12-04 23:58:44.279210,0
58,1,45,101,18675,14894,0.7975368139223561,8,59436,3,0,0.0,N,N,0,4,9,N,2024-07-23 21:58:44.279213,2024-07-23 23:58:44.279213,0
56,1,11,104,9586,5068,0.5286876695180471,2,10475,2,0,0.0,N,N,0,3,6,N,2024-11-03 21:58:44.279215,2024-11-05 21:58:44.279215,0
18,2,44,101,30006,5480,0.18263014063853897,6,59189,4,0,0.0,N,N,0,0,2,N,2024-10-06 21:58:44.279217,2024-10-09 17:58:44.279217,0
20,1,32,104,46198,40801,0.8831767608987402,6,27567,2,0,0.0,N,N,0,2,2,Y,2025-02-03 21:58:44.279220,2025-02-04 02:58:44.279220,0
30,2,44,102,27831,983,0.03532032625489562,6,58864,3,1,0.3333333333333333,Y,Y,2,4,1,N,2024-12-09 21:58:44.279222,2024-12-10 07:58:44.279222,0
45,2,11,101,40113,21991,0.5482262608132027,1,5466,3,1,0.3333333333333333,N,N,0,4,8,N,2025-05-10 21:58:44.279225,2025-05-11 11:58:44.279225,1
42,1,44,104,21459,8543,0.39810801994501144,5,22922,2,1,0.5,N,N,0,3,3,N,2024-09-12 21:58:44.279227,2024-09-14 16:58:44.279227,0
50,1,11,102,37443,9916,0.2648292070614,1,8111,3,1,0.3333333333333333,N,N,0,0,9,Y,2024-12-06 21:58:44.279229,2024-12-08 09:58:44.279229,1
55,1,45,104,47316,10143,0.21436723307126554,5,9434,3,0,0.0,N,N,0,1,5,Y,2025-03-16 21:58:44.279232,,0
23,2,44,104,35595,25855,0.7263660626492485,9,52952,2,2,1.0,N,N,0,4,1,N,2024-08-08 21:58:44.279234,2024-08-09 19:58:44.279234,1
61,1,45,104,10877,1907,0.175324078330422,2,8262,4,1,0.25,N,N,0,4,8,N,2024-08-13 21:58:44.279237,2024-08-16 10:58:44.279237,0
62,2,45,101,44553,29424,0.6604269072789711,1,2541,3,0,0.0,N,N,0,4,6,N,2025-07-06 21:58:44.279239,2025-07-08 11:58:44.279239,0
49,2,31,104,9922,6924,0.6978431767788752,5,3765,3,0,0.0,N,N,0,4,9,N,2025-05-27 21:58:44.279241,,0
62,2,11,102,9686,9216,0.9514763576295685,1,5491,3,3,1.0,N,N,0,3,4,N,2025-03-11 21:58:44.279244,2025-03-13 08:58:44.279244,0
64,1,32,104,37766,36942,0.978181433035005,4,30283,3,3,1.0,N,N,0,0,6,N,2025-03-05 21:58:44.279246,2025-03-06 20:58:44.279246,0
38,2,11,103,19407,15708,0.8093986705827794,1,4083,2,0,0.0,N,N,0,4,3,N,2025-02-23 21:58:44.279248,2025-02-24 12:58:44.279248,0
33,2,32,104,37006,23649,0.6390585310490191,2,2857,4,4,1.0,N,N,0,1,9,N,2025-03-13 21:58:44.279251,2025-03-14 01:58:44.279251,0
38,1,11,102,36422,27125,0.7447421887869968,2,1769,4,1,0.25,N,N,0,1,6,N,2024-12-04 21:58:44.279253,2024-12-05 19:58:44.279253,0
28,1,45,102,17205,1990,0.11566405114792211,5,18806,0,0,0.0,N,N,0,2,1,N,2025-05-08 21:58:44.279255,2025-05-09 14:58:44.279255,0
54,2,44,101,26054,5596,0.21478467797651032,5,25982,3,2,0.6666666666666666,N,N,0,4,6,Y,2024-10-18 21:58:44.279258,2024-10-20 11:58:44.279258,1
53,1,44,104,28527,16374,0.5739825428541382,9,3972,3,1,0.3333333333333333,N,N,0,4,3,N,2025-01-12 21:58:44.279260,2025-01-13 03:58:44.279260,1
52,2,31,102,23443,20382,0.8694279742353794,2,19256,0,0,0.0,N,N,0,4,3,N,2025-07-15 21:58:44.279263,2025-07-16 03:58:44.279263,0
36,1,32,102,21524,3775,0.17538561605649508,2,6599,4,3,0.75,N,N,0,4,0,N,2024-10-06 21:58:44.279265,2024-10-08 14:58:44.279265,1
37,1,32,104,33202,27388,0.8248900668634419,0,0,1,1,1.0,N,N,0,4,2,Y,2025-06-26 21:58:44.279267,2025-06-28 16:58:44.279267,0
35,2,32,103,5016,920,0.18341307814992025,6,19653,1,1,1.0,N,Y,1,1,4,Y,2025-02-02 21:58:44.279270,2025-02-05 05:58:44.279270,0
64,1,45,101,21848,21029,0.9625137312339802,7,40339,4,0,0.0,N,N,0,0,4,N,2024-09-11 21:58:44.279272,,0
58,1,32,103,25855,18445,0.7134016631212532,1,6072,3,1,0.3333333333333333,N,N,0,0,1,Y,2024-07-20 21:58:44.279274,2024-07-23 06:58:44.279274,1
31,1,44,102,23211,20871,0.899185730903451,3,10631,1,0,0.0,Y,N,1,2,3,N,2024-11-14 21:58:44.279277,2024-11-17 07:58:44.279277,0
32,1,45,102,30095,15706,0.521880711081575,9,45013,2,2,1.0,N,N,0,1,0,N,2024-11-26 21:58:44.279279,,0
48,1,11,101,43724,14645,0.3349419083340957,6,33069,2,2,1.0,N,N,0,4,8,N,2024-08-27 21:58:44.279281,2024-08-30 12:58:44.279281,1
18,1,32,101,42583,31105,0.7304558157011014,7,15706,0,0,0.0,N,Y,1,0,0,Y,2025-02-10 21:58:44.279284,2025-02-11 12:58:44.279284,0
20,2,32,101,7843,7376,0.9404564579880148,0,0,4,1,0.25,Y,N,1,3,5,N,2025-02-17 21:58:44.279286,2025-02-20 12:58:44.279286,0
33,1,11,103,34301,13668,0.3984723477449637,3,6463,4,0,0.0,N,N,0,3,6,N,2024-12-17 21:58:44.279288,,0
40,2,32,101,31460,29645,0.9423076923076923,5,28909,1,1,1.0,N,N,0,3,2,N,2024-12-12 21:58:44.279291,,0
28,1,11,102,36918,15960,0.4323094425483504,2,8450,3,2,0.6666666666666666,N,Y,1,4,0,N,2024-11-14 21:58:44.279293,,0
29,2,45,104,33747,11357,0.33653361780306396,4,12095,4,1,0.25,N,N,0,4,6,Y,2024-09-18 21:58:44.279295,2024-09-19 14:58:44.279295,0
27,1,44,101,20972,4435,0.21147243944306696,9,58572,1,1,1.0,N,N,0,2,2,Y,2024-10-15 21:58:44.279298,2024-10-18 15:58:44.279298,1
49,2,11,102,33310,15804,0.47445211648153707,8,64767,1,0,0.0,N,Y,1,2,9,Y,2025-02-17 21:58:44.279300,2025-02-19 16:58:44.279300,0
33,1,31,104,27927,17429,0.6240913811007269,2,2313,4,2,0.5,Y,N,1,2,5,N,2025-01-03 21:58:44.279302,,0
25,1,11,104,6094,3556,0.5835247784706269,4,8847,1,1,1.0,N,N,0,3,5,Y,2025-06-27 21:58:44.279305,2025-06-30 18:58:44.279305,0
55,1,32,103,43892,7951,0.18114918436161487,7,51222,0,0,0.0,N,N,0,4,3,N,2024-11-03 21:58:44.279307,,0
29,1,45,103,39172,6449,0.16463290105177167,5,10166,0,0,0.0,N,N,0,3,5,N,2025-07-01 21:58:44.279309,2025-07-03 04:58:44.279309,0
41,1,45,104,28324,19065,0.6731040813444429,3,10930,4,0,0.0,N,N,0,2,9,Y,2025-05-28 21:58:44.279312,2025-05-29 12:58:44.279312,0
45,1,11,102,25674,3199,0.12460076341824414,7,4285,3,1,0.3333333333333333,N,Y,1,4,3,Y,2024-10-21 21:58:44.279314,,0
25,2,44,104,8982,6768,0.7535070140280561,2,4095,0,0,0.0,N,N,0,1,7,N,2024-09-06 21:58:44.279316,2024-09-09 02:58:44.279316,0
45,1,31,101,20790,9130,0.43915343915343913,2,17704,0,0,0.0,N,N,0,0,8,N,2025-04-26 21:58:44.279319,,0
