aprv_status,age,gender_cd,ocr_ethnic,residence_pr_cd,residence_city_cd,residence_area_cd,census_pr_cd,census_city_cd,census_area_cd,occ_cd,pril_bal,crdt_lim_yx,avail_bal_cash,total_loan_cnt,total_loan_amt,apply_cnt,apply_amt,wdraw_cnt,wdraw_amt,lim_use_rate,cust_recv_time,touch_time,cust_date,push_cnt,sms_charge_cnt,tel_call_type,tel_call_dur,tel_call_inav_cnt,touch_status,click_status,is_coupon_issue,is_credit,is_apply,is_wdraw,is_login,delay_days,if_bj_10_yn,if_bj_30_yn,wdraw_amt_t0,wdraw_amt_t3,wdraw_amt_t7,wdraw_amt_t10,wdraw_amt_t14,wdraw_amt_t15,wdraw_amt_t30,first_biz_name,second_biz_name,third_biz_name,db_src,prod_cd,cust_gp_code,cust_gp_name,touch_name,touch_id,touch_type,channel_name,channel_id,plan_id,plan_name,channel_task_id,subscribe_no,decision_id,decision_name,t1_cust_id,t2_cust_id
1,51,2,蒙古族,23,2701,085101,09,3001,172101,017,6723.1,11366.7,4643.6,2,3770.94,6,6895.99,1,4503.13,0.5915,2025-06-30,2025-07-20 00:00:54,2025-06-30,2,2,,0,0,成功,未点击,Y,Y,N,N,Y,13,N,N,0.0,0.0,0.0,0.0,0.0,0.0,4503.13,其他,循环贷,应急贷,营销系统,P048,G0022,风险客户,触达计划_16,T86730,短信,合作渠道A,C004,PL9129,营销计划_14,TASK667499,S80777520,D89688,复核,CUST000000863,#N/A
1,42,2,汉族,30,1001,157101,23,0501,070101,009,1795.76,6745.12,4949.36,4,2195.19,3,18689.0,3,11181.93,0.2662,2025-06-03,,2025-06-03,9,4,1,138,2,成功,未点击,N,N,N,N,Y,6,N,N,0.0,0.0,0.0,0.0,0.0,0.0,11181.93,信用卡,循环贷,小额速贷,数据平台,P049,G0009,潜力客户,触达计划_6,T70504,电话,合作渠道B,C008,PL9094,营销计划_24,TASK514159,S25117232,D48488,系统初审,#N/A,#N/A
0,24,1,蒙古族,33,3401,330101,07,3101,273101,013,2990.95,13633.36,10642.41,16,42078.71,2,2393.05,2,1517.37,0.2194,2024-08-29,2025-01-29 06:12:15,2024-08-29,1,3,1,35,4,未触达,未点击,N,N,N,N,Y,8,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1517.37,经营贷款,分期贷,大额分期,信贷系统,P016,G0006,潜力客户,触达计划_3,T55701,短信,自有渠道,C015,PL8122,营销计划_9,TASK805485,S19815937,D24513,人工审批,#N/A,#N/A
0,21,1,回族,09,2501,222101,15,0701,294101,002,1974.43,67209.88,65235.45,7,101702.12,7,13776.06,7,9164.16,0.0294,2024-11-23,,2024-11-23,3,1,0,298,4,未触达,未点击,N,Y,N,N,Y,2,N,N,0.0,0.0,0.0,0.0,0.0,0.0,9164.16,经营贷款,专项贷,小额速贷,信贷系统,P016,G0001,存量客户,触达计划_11,T45271,电话,合作渠道C,C005,PL2418,营销计划_46,TASK874292,S67907485,D20011,复核,CUST000000866,#N/A
1,25,2,维吾尔族,01,0601,118101,20,1901,104101,004,1501.43,4406.08,2904.65,16,44262.87,6,10513.4,2,7751.25,0.3408,2025-07-02,2025-07-15 21:38:49,2025-07-02,4,4,2,36,5,成功,未点击,Y,N,N,N,Y,14,N,N,0.0,0.0,0.0,0.0,0.0,0.0,7751.25,经营贷款,循环贷,小额速贷,数据平台,P040,G0022,潜力客户,触达计划_5,T32444,APP推送,自有渠道,C011,PL4048,营销计划_40,TASK153160,S60877036,D40573,自动审批,CUST000000867,USER00000867
0,37,2,回族,11,2401,138101,25,3101,050101,002,1060.33,1034.61,0.0,8,410386.06,3,17688.2,1,9457.45,1.0249,2025-04-18,,2025-04-18,6,2,2,51,7,失败,点击,N,N,N,N,Y,6,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,9457.45,消费信贷,循环贷,消费分期,核心系统,P038,G0019,潜力客户,触达计划_1,T97070,短信,自有渠道,C008,PL9761,营销计划_38,TASK663053,S31083685,D77246,复核,CUST000000868,USER00000868
1,46,2,回族,34,1801,019101,03,2401,158101,004,6012.13,21831.48,15819.35,5,11351.95,3,58109.07,1,30584.93,0.2754,2025-02-18,2025-03-17 17:20:53,2025-02-18,6,0,1,80,1,成功,,N,N,N,N,Y,2,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,30584.93,消费信贷,专项贷,应急贷,信贷系统,P018,G0004,潜力客户,触达计划_8,T98666,公众号,合作渠道C,C017,PL8160,营销计划_25,TASK148343,S39977930,D82864,系统初审,CUST000000869,USER00000869
0,62,2,维吾尔族,16,2301,056101,24,3401,213101,018,21288.21,61082.3,39794.09,16,13554.8,0,0.0,0,0.0,0.3485,2024-10-25,2025-07-03 17:13:17,2024-10-25,8,0,1,73,4,失败,未点击,N,N,N,N,Y,11,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,经营贷款,分期贷,小额速贷,营销系统,P023,G0013,存量客户,触达计划_19,T19662,电话,自有渠道,C009,PL9220,营销计划_38,TASK501408,S96651218,D55433,复核,CUST000000870,USER00000870
1,63,1,维吾尔族,09,0601,324101,34,2301,276101,005,17268.74,12982.04,0.0,7,25844.23,6,1530.57,6,991.63,1.3302,2024-12-09,2025-07-30 18:25:21,2024-12-09,7,2,1,34,9,未触达,,N,Y,N,N,N,5,N,N,0.0,0.0,0.0,0.0,0.0,0.0,991.63,信用卡,现金贷,小额速贷,数据平台,P046,G0020,优质客户,触达计划_4,T62651,电话,合作渠道B,C018,PL8643,营销计划_30,TASK812397,S61077340,D30576,系统初审,CUST000000871,USER00000871
1,27,2,藏族,32,2901,105101,22,0601,011101,019,452.66,2196.68,1744.02,6,15611.33,0,0.0,0,0.0,0.2061,2025-04-30,,2025-04-30,1,2,1,81,8,成功,未点击,N,Y,N,N,Y,2,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,其他,分期贷,应急贷,数据平台,P048,G0025,潜力客户,触达计划_9,T87358,电话,自有渠道,C014,PL1640,营销计划_22,TASK397427,S84132304,D98741,人工审批,CUST000000872,USER00000872
0,60,1,藏族,15,2501,112101,11,2701,187101,010,20615.63,6983.67,0.0,6,46539.95,9,10881.85,0,0.0,2.952,2024-08-06,,2024-08-06,7,1,1,277,3,未触达,未点击,N,N,N,N,Y,0,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,消费信贷,分期贷,消费分期,信贷系统,P040,G0008,新客户,触达计划_3,T23252,短信,自有渠道,C009,PL8201,营销计划_2,TASK172283,S69518727,D41722,自动审批,CUST000000873,USER00000873
1,51,1,回族,12,1701,155101,08,1101,203101,018,1849.67,2117.04,267.37,14,8438.57,9,9928.91,5,6374.5,0.8737,2025-01-01,2025-01-30 19:29:09,2025-01-01,7,2,1,104,6,失败,未点击,N,N,N,N,N,5,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,6374.5,经营贷款,现金贷,小额速贷,数据平台,P018,G0023,潜力客户,触达计划_5,T37214,公众号,合作渠道A,C010,PL7418,营销计划_25,TASK360561,S85173964,D96179,系统初审,#N/A,USER00000874
0,43,2,回族,33,2401,036101,08,0501,345101,010,7340.04,17525.75,10185.71,6,2718.71,3,2072.7,3,1063.35,0.4188,2024-09-13,2025-07-13 12:15:53,2024-09-13,4,0,2,126,9,成功,未点击,N,N,N,N,Y,10,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1063.35,消费信贷,分期贷,消费分期,信贷系统,P046,G0005,潜力客户,触达计划_16,T45329,电话,合作渠道B,C002,PL7487,营销计划_24,TASK720994,S29073628,D69242,自动审批,CUST000000875,USER00000875
1,58,1,汉族,14,1101,229101,27,1701,205101,005,765.61,1601.11,835.5,7,1504.16,2,2558.24,2,2412.06,0.4782,2024-09-10,,2024-09-10,2,3,1,173,8,失败,点击,N,Y,N,N,Y,2,N,N,0.0,0.0,0.0,0.0,0.0,0.0,2412.06,消费信贷,分期贷,消费分期,数据平台,P049,G0010,新客户,触达计划_8,T26350,短信,自有渠道,C003,PL5775,营销计划_37,TASK553210,S14271982,D52398,人工审批,CUST000000876,USER00000876
1,20,1,汉族,08,2601,027101,28,0701,258101,017,3688.48,5652.46,1963.98,8,45286.71,2,3214.98,2,3031.76,0.6525,2025-07-02,2025-07-05 07:20:02,2025-07-02,8,2,1,287,7,成功,未点击,N,N,N,N,N,0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3031.76,经营贷款,循环贷,小额速贷,信贷系统,P022,G0027,存量客户,触达计划_6,T29987,短信,合作渠道C,C005,PL2985,营销计划_3,TASK597733,S27776266,D42457,人工审批,#N/A,USER00000877
0,23,2,藏族,08,3401,176101,34,2701,221101,013,4772.31,2427.93,0.0,14,10007.93,0,0.0,0,0.0,1.9656,2024-10-06,,2024-10-06,6,1,1,74,7,成功,点击,N,N,N,N,Y,4,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,信用卡,专项贷,应急贷,营销系统,P040,G0020,风险客户,触达计划_3,T59538,APP推送,自有渠道,C004,PL5816,营销计划_43,TASK400675,S48433359,D39616,系统初审,#N/A,USER00000878
0,22,1,其他,27,2801,091101,32,1501,162101,017,321.53,9435.08,9113.55,1,3811.16,3,4596.29,3,2672.45,0.0341,2025-06-19,2025-07-03 02:29:23,2025-06-19,0,3,0,269,1,未触达,未点击,Y,N,Y,N,Y,7,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,2672.45,其他,分期贷,小额速贷,核心系统,P030,G0029,新客户,触达计划_16,T16761,公众号,合作渠道C,C003,PL5167,营销计划_26,TASK499616,S41520817,D31160,复核,CUST000000879,USER00000879
0,22,2,其他,12,0301,081101,15,1301,167101,009,7423.46,5220.72,0.0,6,8702.9,0,0.0,0,0.0,1.4219,2024-09-14,,2024-09-14,7,1,1,237,5,成功,,Y,N,N,N,N,7,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,信用卡,现金贷,小额速贷,核心系统,P048,G0019,风险客户,触达计划_8,T34358,APP推送,合作渠道B,C019,PL3029,营销计划_30,TASK380468,S85162966,D76537,自动审批,CUST000000880,#N/A
1,64,1,藏族,01,1101,319101,17,1101,148101,012,22446.78,10017.76,0.0,14,412007.92,7,7500.18,3,6115.47,2.2407,2025-03-11,,2025-03-11,9,3,1,209,7,成功,点击,N,N,N,N,N,7,N,N,0.0,0.0,0.0,0.0,0.0,0.0,6115.47,消费信贷,现金贷,大额分期,核心系统,P042,G0012,优质客户,触达计划_13,T64601,电话,合作渠道B,C010,PL8312,营销计划_29,TASK762370,S73906123,D30637,复核,CUST000000881,USER00000881
0,40,2,汉族,11,1401,263101,33,2601,230101,014,2293.94,8323.35,6029.41,17,4161.62,0,0.0,0,0.0,0.2756,2025-04-28,,2025-04-28,4,2,0,229,2,未触达,未点击,N,N,N,N,Y,2,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,信用卡,循环贷,应急贷,核心系统,P042,G0001,优质客户,触达计划_5,T13751,短信,合作渠道A,C007,PL8205,营销计划_7,TASK862876,S30831525,D84540,自动审批,CUST000000882,#N/A
1,26,1,汉族,31,2601,171101,16,2201,282101,014,22931.17,2479.99,0.0,17,65564.34,5,2348.34,4,1617.24,9.2465,2025-03-03,2025-06-03 06:35:29,2025-03-03,5,0,,0,0,未触达,未点击,Y,N,N,N,N,14,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1617.24,信用卡,分期贷,大额分期,信贷系统,P018,G0009,潜力客户,触达计划_6,T15844,电话,合作渠道C,C012,PL9665,营销计划_9,TASK976635,S60672791,D40434,人工审批,CUST000000883,USER00000883
1,52,1,其他,17,2101,336101,29,2801,163101,008,2242.75,17192.91,14950.16,9,41425.02,6,16456.35,2,13314.84,0.1304,2025-04-27,2025-05-14 20:52:34,2025-04-27,8,3,1,237,2,未触达,点击,N,N,N,N,N,7,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,13314.84,其他,分期贷,应急贷,数据平台,P018,G0024,潜力客户,触达计划_3,T39153,短信,合作渠道C,C008,PL6116,营销计划_45,TASK415985,S94794462,D15421,人工审批,CUST000000884,USER00000884
0,37,2,蒙古族,33,3001,047101,09,2401,258101,005,10661.31,7642.51,0.0,17,164744.2,9,31719.5,9,29787.48,1.395,2025-07-05,2025-08-01 01:11:30,2025-07-05,9,4,1,261,3,成功,点击,N,N,N,N,Y,3,N,N,0.0,0.0,0.0,0.0,0.0,0.0,29787.48,经营贷款,分期贷,小额速贷,核心系统,P041,G0016,存量客户,触达计划_8,T18491,短信,合作渠道B,C005,PL1170,营销计划_30,TASK532499,S84443429,D28780,人工审批,#N/A,#N/A
0,59,2,蒙古族,32,0801,210101,33,2901,288101,019,106.93,2474.43,2367.5,0,0.0,1,5289.87,1,3835.03,0.0432,2024-11-29,,2024-11-29,7,1,,0,0,成功,点击,N,N,N,N,N,14,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3835.03,经营贷款,分期贷,消费分期,数据平台,P001,G0017,风险客户,触达计划_4,T26415,公众号,合作渠道C,C013,PL4244,营销计划_16,TASK120275,S89922556,D27731,复核,CUST000000886,USER00000886
1,52,1,汉族,29,2001,209101,29,0901,313101,014,112214.41,119266.04,7051.63,6,2120.66,3,1333.16,3,748.13,0.9409,2025-01-15,2025-05-19 06:06:11,2025-01-15,2,3,0,150,3,成功,点击,N,N,N,N,Y,7,N,N,0.0,0.0,0.0,0.0,0.0,0.0,748.13,经营贷款,现金贷,大额分期,信贷系统,P048,G0018,优质客户,触达计划_17,T18733,电话,合作渠道C,C009,PL3471,营销计划_44,TASK462594,S28375613,D89171,人工审批,CUST000000887,USER00000887
1,35,1,蒙古族,21,3201,264101,13,0401,285101,009,28090.52,14353.03,0.0,2,97618.08,2,5834.28,0,0.0,1.9571,2025-03-09,2025-06-03 05:36:43,2025-03-09,4,1,,0,0,成功,点击,N,N,N,N,Y,2,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,信用卡,现金贷,大额分期,信贷系统,P042,G0014,优质客户,触达计划_8,T40516,公众号,自有渠道,C004,PL8031,营销计划_40,TASK415389,S73409591,D27921,复核,CUST000000888,USER00000888
0,34,2,维吾尔族,21,2201,188101,21,1801,011101,007,1945.09,6741.83,4796.74,13,15142.59,8,11637.73,4,6613.53,0.2885,2025-04-27,2025-05-01 04:51:55,2025-04-27,3,0,1,263,5,未触达,未点击,Y,N,N,N,N,2,N,N,0.0,0.0,0.0,0.0,0.0,0.0,6613.53,信用卡,循环贷,大额分期,核心系统,P015,G0017,潜力客户,触达计划_19,T59698,短信,合作渠道A,C002,PL6975,营销计划_14,TASK782493,S94552000,D55898,人工审批,CUST000000889,USER00000889
0,41,2,藏族,23,0701,044101,21,1601,097101,008,154.76,44278.1,44123.34,11,148998.97,6,608.2,4,309.16,0.0035,2024-12-15,2025-04-12 17:11:12,2024-12-15,0,1,2,162,4,失败,未点击,N,N,N,N,Y,0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,309.16,其他,分期贷,大额分期,营销系统,P005,G0001,潜力客户,触达计划_14,T24759,电话,自有渠道,C005,PL2245,营销计划_26,TASK339156,S37612249,D37722,复核,#N/A,USER00000890
0,20,2,藏族,06,0901,091101,05,3301,296101,014,4591.87,73878.62,69286.75,13,74903.31,1,14440.91,1,12647.01,0.0622,2024-10-01,2025-08-03 01:36:02,2024-10-01,4,1,2,76,8,成功,,N,N,N,N,N,7,N,N,0.0,0.0,0.0,0.0,0.0,0.0,12647.01,经营贷款,现金贷,应急贷,核心系统,P027,G0025,存量客户,触达计划_9,T96060,短信,合作渠道B,C002,PL8769,营销计划_46,TASK912884,S81287312,D11782,系统初审,#N/A,#N/A
0,49,2,汉族,22,0101,229101,10,2901,139101,014,341.76,6806.14,6464.38,3,98106.06,5,5166.77,5,3199.33,0.0502,2024-10-05,,2024-10-05,9,4,,0,0,成功,,N,Y,N,N,N,7,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3199.33,其他,分期贷,消费分期,数据平台,P017,G0021,潜力客户,触达计划_12,T34955,电话,合作渠道C,C018,PL9989,营销计划_37,TASK627951,S54746640,D28932,系统初审,CUST000000892,USER00000892
0,52,1,回族,08,2901,167101,06,1001,087101,011,5809.68,12294.13,6484.45,12,768904.89,8,8539.53,5,4278.33,0.4726,2025-01-13,2025-05-13 12:24:47,2025-01-13,6,1,2,105,1,未触达,未点击,N,N,N,N,N,8,N,N,0.0,0.0,0.0,0.0,0.0,0.0,4278.33,其他,专项贷,消费分期,核心系统,P041,G0015,潜力客户,触达计划_13,T93835,电话,合作渠道C,C006,PL7019,营销计划_10,TASK685527,S35723620,D44518,自动审批,CUST000000893,#N/A
1,55,1,其他,11,0801,013101,13,0901,269101,014,5526.71,2475.99,0.0,15,33624.06,2,5724.17,2,5359.06,2.2321,2024-10-09,,2024-10-09,0,3,1,176,9,未触达,未点击,Y,N,N,N,Y,5,N,N,0.0,0.0,0.0,0.0,0.0,0.0,5359.06,信用卡,专项贷,小额速贷,信贷系统,P032,G0019,存量客户,触达计划_8,T64206,APP推送,合作渠道B,C011,PL6567,营销计划_30,TASK236153,S81050522,D49653,复核,CUST000000894,USER00000894
1,30,2,汉族,24,0401,176101,01,3101,250101,008,726.25,6791.1,6064.85,15,191814.23,5,3280.9,3,2368.46,0.1069,2024-12-10,2025-05-31 20:02:49,2024-12-10,3,1,2,71,9,成功,未点击,N,N,N,N,Y,11,N,N,0.0,0.0,0.0,0.0,0.0,0.0,2368.46,经营贷款,现金贷,小额速贷,信贷系统,P038,G0002,潜力客户,触达计划_3,T36761,APP推送,合作渠道C,C010,PL1321,营销计划_22,TASK181766,S75210077,D15873,复核,CUST000000895,USER00000895
1,64,1,蒙古族,21,0301,213101,20,2801,150101,003,16017.71,6381.29,0.0,4,12000.84,2,7092.62,0,0.0,2.5101,2024-08-18,2025-07-29 21:56:00,2024-08-18,5,2,1,183,2,失败,未点击,N,N,N,N,N,1,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,消费信贷,专项贷,大额分期,数据平台,P026,G0028,潜力客户,触达计划_15,T34110,公众号,合作渠道B,C001,PL4934,营销计划_30,TASK189594,S37344664,D52973,系统初审,CUST000000896,#N/A
1,42,1,其他,02,0701,203101,08,0301,237101,018,9980.24,10115.18,134.94,19,49566.33,2,4399.72,2,2777.96,0.9867,2024-09-20,,2024-09-20,8,1,2,262,2,成功,未点击,N,N,N,N,Y,0,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,2777.96,消费信贷,专项贷,小额速贷,数据平台,P002,G0024,潜力客户,触达计划_19,T22695,短信,合作渠道A,C002,PL8319,营销计划_32,TASK539240,S60196325,D39617,系统初审,CUST000000897,USER00000897
0,26,2,回族,19,2701,244101,10,1401,172101,003,12883.92,12080.07,0.0,5,10369.19,3,5275.89,3,3272.47,1.0665,2024-12-04,2025-06-07 15:19:23,2024-12-04,7,2,0,121,8,失败,未点击,Y,N,N,N,Y,7,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3272.47,信用卡,现金贷,小额速贷,数据平台,P028,G0024,风险客户,触达计划_4,T85793,公众号,合作渠道C,C010,PL4895,营销计划_14,TASK799734,S93616459,D32656,系统初审,CUST000000898,#N/A
0,21,2,蒙古族,28,0101,215101,09,2501,245101,013,3020.83,15863.79,12842.96,5,45200.33,8,2817.2,5,1682.65,0.1904,2024-12-21,2024-12-23 17:51:56,2024-12-21,1,1,2,224,6,失败,,N,N,Y,Y,N,9,N,N,133.78,256.54,1459.66,1588.34,1608.66,1619.93,1682.65,信用卡,循环贷,应急贷,核心系统,P045,G0014,优质客户,触达计划_2,T60872,电话,自有渠道,C005,PL8163,营销计划_23,TASK789089,S54068153,D79100,自动审批,CUST000000899,USER00000899
0,31,2,维吾尔族,17,2701,159101,03,1501,137101,012,356.64,10777.02,10420.38,17,38646.37,7,15430.94,4,14205.93,0.0331,2025-06-08,2025-07-27 12:46:40,2025-06-08,2,1,2,248,3,失败,点击,Y,N,Y,N,Y,3,N,N,0.0,0.0,0.0,0.0,0.0,0.0,14205.93,信用卡,专项贷,小额速贷,核心系统,P023,G0022,新客户,触达计划_5,T75453,公众号,自有渠道,C012,PL9515,营销计划_17,TASK974434,S77857385,D32624,系统初审,CUST000000900,USER00000900
1,54,2,蒙古族,06,1601,168101,11,0201,209101,015,12923.57,1895.26,0.0,5,1001.4,0,0.0,0,0.0,6.8189,2024-08-12,,2024-08-12,9,3,,0,0,成功,未点击,N,N,N,N,Y,10,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,信用卡,分期贷,小额速贷,营销系统,P020,G0002,优质客户,触达计划_2,T42938,电话,合作渠道A,C019,PL7555,营销计划_36,TASK333717,S45383265,D39036,自动审批,CUST000000901,USER00000901
1,51,2,维吾尔族,19,0701,288101,12,2401,040101,018,1987.12,2627.63,640.51,6,8799.13,0,0.0,0,0.0,0.7562,2025-06-09,2025-06-25 00:06:56,2025-06-09,4,2,1,239,5,成功,未点击,N,Y,N,N,Y,13,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,消费信贷,专项贷,小额速贷,数据平台,P036,G0027,风险客户,触达计划_7,T41820,公众号,合作渠道B,C002,PL4332,营销计划_29,TASK340416,S88330235,D53508,自动审批,CUST000000902,USER00000902
0,28,1,其他,28,2301,313101,10,1401,147101,005,370.68,4206.18,3835.5,15,31115.88,6,7043.23,4,3793.91,0.0881,2025-04-10,2025-05-26 02:48:46,2025-04-10,6,2,3,242,8,成功,,N,N,Y,N,Y,10,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3793.91,经营贷款,循环贷,消费分期,营销系统,P042,G0015,新客户,触达计划_11,T18591,公众号,合作渠道C,C006,PL6338,营销计划_24,TASK996471,S93517696,D64166,系统初审,#N/A,USER00000903
0,58,1,维吾尔族,02,1101,175101,25,0701,030101,007,22653.26,5775.1,0.0,8,745.39,2,2177.14,1,2122.19,3.9226,2025-05-14,,2025-05-14,2,4,0,172,6,未触达,点击,N,N,N,N,Y,6,N,N,0.0,0.0,0.0,0.0,0.0,0.0,2122.19,其他,循环贷,消费分期,营销系统,P022,G0001,优质客户,触达计划_12,T58013,电话,合作渠道C,C015,PL3667,营销计划_47,TASK432054,S78589964,D33535,系统初审,CUST000000904,#N/A
1,20,1,其他,04,3301,320101,25,2401,243101,011,69502.03,28593.34,0.0,12,19076.9,6,12908.49,0,0.0,2.4307,2025-03-15,2025-08-18 03:46:14,2025-03-15,6,1,0,135,3,未触达,点击,N,N,N,N,Y,13,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,消费信贷,循环贷,小额速贷,信贷系统,P011,G0022,存量客户,触达计划_4,T21784,电话,自有渠道,C008,PL9836,营销计划_11,TASK469492,S47855156,D73185,系统初审,CUST000000905,USER00000905
1,45,1,其他,22,1701,077101,11,2701,211101,011,2802.11,2007.15,0.0,11,99978.0,8,10605.11,3,10091.57,1.3961,2024-11-16,2025-06-15 06:28:20,2024-11-16,4,1,2,262,9,未触达,,Y,N,N,N,Y,9,N,N,0.0,0.0,0.0,0.0,0.0,0.0,10091.57,经营贷款,循环贷,大额分期,营销系统,P028,G0001,风险客户,触达计划_3,T74712,公众号,合作渠道B,C016,PL4844,营销计划_41,TASK644253,S53010836,D10969,复核,#N/A,USER00000906
0,46,2,其他,26,0501,097101,26,3001,288101,015,76014.68,5276.94,0.0,18,154874.4,2,4045.03,2,2827.23,14.4051,2024-09-19,2025-06-24 00:11:49,2024-09-19,9,3,2,208,8,未触达,点击,N,N,N,N,N,14,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,2827.23,信用卡,循环贷,消费分期,信贷系统,P045,G0012,存量客户,触达计划_8,T38228,电话,合作渠道B,C019,PL9494,营销计划_15,TASK243790,S28573470,D18127,人工审批,CUST000000907,USER00000907
0,26,1,其他,13,3201,226101,14,2701,140101,010,3418.55,25428.13,22009.58,0,0.0,2,7337.12,2,6642.56,0.1344,2025-04-04,,2025-04-04,5,4,2,206,6,失败,未点击,N,N,N,N,Y,11,N,N,0.0,0.0,0.0,0.0,0.0,0.0,6642.56,其他,专项贷,应急贷,数据平台,P022,G0022,存量客户,触达计划_18,T93260,公众号,合作渠道C,C018,PL4261,营销计划_22,TASK815193,S56897980,D67616,复核,#N/A,USER00000908
1,20,1,其他,32,0301,010101,01,1501,157101,015,1684.66,5654.16,3969.5,7,170520.24,1,22887.15,1,21212.43,0.298,2025-01-12,2025-05-03 10:54:25,2025-01-12,5,4,3,131,1,成功,,Y,N,N,N,N,3,N,N,0.0,0.0,0.0,0.0,0.0,0.0,21212.43,经营贷款,专项贷,应急贷,信贷系统,P017,G0015,优质客户,触达计划_5,T72986,短信,合作渠道C,C017,PL4760,营销计划_27,TASK564132,S95146582,D42070,自动审批,CUST000000909,#N/A
0,42,1,蒙古族,17,1401,144101,04,2601,038101,013,1157.84,14079.83,12921.99,3,134884.59,9,1177.51,4,1002.62,0.0822,2025-07-17,2025-08-18 23:11:18,2025-07-17,3,3,1,273,2,失败,,Y,N,N,N,Y,0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1002.62,经营贷款,专项贷,应急贷,数据平台,P031,G0026,新客户,触达计划_16,T34466,APP推送,自有渠道,C001,PL6079,营销计划_34,TASK935404,S31335810,D49310,自动审批,CUST000000910,USER00000910
0,51,1,其他,19,3101,194101,30,0101,317101,014,34739.19,6853.74,0.0,18,878.45,0,0.0,0,0.0,5.0686,2025-07-15,2025-08-21 02:09:36,2025-07-15,7,2,2,63,4,成功,点击,N,N,N,N,N,7,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,其他,专项贷,小额速贷,核心系统,P011,G0018,潜力客户,触达计划_12,T21813,电话,合作渠道B,C011,PL8002,营销计划_33,TASK738695,S11007004,D41130,人工审批,CUST000000911,USER00000911
0,29,1,蒙古族,28,3101,149101,12,0401,171101,017,924.99,11027.42,10102.43,4,26204.54,8,16288.29,7,8275.1,0.0839,2025-06-29,,2025-06-29,8,0,0,144,2,成功,未点击,N,N,N,N,N,9,N,N,0.0,0.0,0.0,0.0,0.0,0.0,8275.1,经营贷款,循环贷,大额分期,营销系统,P036,G0015,潜力客户,触达计划_9,T16620,电话,合作渠道C,C004,PL1335,营销计划_21,TASK554391,S87632175,D29208,人工审批,#N/A,USER00000912
1,59,1,其他,01,1701,115101,13,2901,349101,013,8981.34,6160.01,0.0,16,30935.01,5,8650.51,5,5054.32,1.458,2024-11-25,2025-01-08 22:07:55,2024-11-25,1,3,1,160,3,成功,点击,N,N,N,N,Y,13,N,N,0.0,0.0,0.0,0.0,0.0,0.0,5054.32,经营贷款,循环贷,应急贷,数据平台,P014,G0007,风险客户,触达计划_8,T35924,公众号,合作渠道C,C006,PL2878,营销计划_24,TASK342942,S73205457,D23375,系统初审,CUST000000913,USER00000913
1,26,1,维吾尔族,18,2401,142101,31,0101,070101,010,1288.53,18042.38,16753.85,2,214956.9,5,7448.74,2,4164.21,0.0714,2024-11-06,2024-11-14 06:39:34,2024-11-06,8,2,0,109,8,成功,未点击,N,Y,N,N,N,8,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,4164.21,其他,分期贷,大额分期,核心系统,P035,G0012,存量客户,触达计划_5,T83458,电话,自有渠道,C007,PL2852,营销计划_20,TASK394482,S31627928,D46286,复核,CUST000000914,#N/A
1,32,1,其他,33,2301,117101,23,2201,134101,001,1494.49,1268.93,0.0,18,33846.05,7,25124.11,2,21671.27,1.1778,2025-06-23,2025-08-10 23:12:16,2025-06-23,3,4,3,243,9,失败,未点击,N,N,N,N,Y,9,N,N,0.0,0.0,0.0,0.0,0.0,0.0,21671.27,其他,专项贷,应急贷,核心系统,P023,G0010,风险客户,触达计划_19,T64006,短信,自有渠道,C008,PL5755,营销计划_49,TASK692136,S67342881,D30404,复核,#N/A,USER00000915
